epoch,batch_idx,loss,accuracy,vertex_count,node_count,batch_size,protein_names
2,11,0.709212601184845,0.5,28610,13339.0,64,3IDF_A;2ZXW_O;1WKQ_A;3ODX_A;1NWD_A;1FIW_A;5J13_A;3G13_A;3GQI_A;5DCQ_C;3C18_B;3BTI_B;1VE5_B;3H6G_B;2ONL_D;3TIW_B;3AFF_B;1MSB_B;1D8H_A;4ZGM_A;2ZNZ_B;3H87_A;3BK3_A;2ARR_A;2KWJ_A;3PJA_B;3GMW_B;2B11_B;3BH6_A;3Q31_B;2GN8_B;2PM7_A;3D6R_B;1WWR_B;1RKC_A;3ZEU_D;1OSM_B;3DFZ_A;1EZ1_B;2X5Q_A;3E2K_D;3EMF_B;4ZGY_B;1ZHI_B;4BRU_A;2Z7E_C;1B9Y_C;3S1J_A;3ERW_B;3NYM_A;1AVZ_B;3A4I_B;2F3E_A;2A0S_A;5D1K_B;3QT6_A;2CB2_B;2EF7_B;2FD6_U;1O1N_B;3VH3_B;2ETE_B;1UP4_B;2OKU_A
2,12,0.7069374322891235,0.5,27051,12913.0,64,2PQV_A;5XMH_B;3KCP_A;2R2C_B;3GJZ_A;2NBV_A;2G9W_A;1WKQ_B;1U5I_B;1S3Z_A;3PUZ_B;2OIZ_B;2YYV_A;3H35_C;3CAZ_B;2F4E_A;3EGG_A;3JRV_A;1QOL_G;1N80_D;4ZI2_C;1H2I_P;4A1S_B;1XXI_B;1F9Z_A;3R4O_A;3RBQ_B;3R4Q_D;3REP_B;3I5V_D;3C9G_B;3D3K_B;1F2U_C;3U1D_B;2P1J_A;2BSE_A;1XXI_D;3DZA_C;1UOD_B;1TX4_A;3DGE_B;1DM9_B;2WTH_A;3D54_D;1Z85_A;3IKK_B;1VC8_A;3PUT_A;1VSQ_A;1I2M_B;2FHJ_B;2JKI_A;3DEP_A;3GJZ_B;2V5Q_D;1RJC_B;3B5K_A;3S1M_H;2E89_A;3M85_B;3IKK_A;2HET_A;3LNN_A;3B2U_V
2,13,0.70194411277771,0.5,30390,15008.0,64,3EUC_A;2ZVZ_B;3L7T_B;1CQI_B;1VLR_B;3FDS_C;1E96_B;3SJ9_A;1SCE_C;2Y8T_D;3ABS_D;4QVF_A;1OG6_B;3HV0_B;3O0L_A;2X7X_A;2BSJ_A;4EHQ_A;1XG5_C;4B1V_B;2VLO_B;3Q9N_A;2VUC_B;2OUL_B;1FQ1_B;2P8I_A;3LD8_A;3BIK_B;5SZI_A;4GN5_D;1YEW_J;3OWT_A;1R0K_C;1H1V_A;2ANU_B;2P10_D;3LM1_E;3O10_D;3NJ2_B;1OQ1_B;2JJS_A;1ZXM_A;3M1R_A;3E5B_C;1JWH_A;3BTV_A;2INU_B;2WPX_A;3FMB_B;5TE7_G;2EWN_B;3MZO_B;2YVS_A;5CXB_B;1TXN_A;1F15_B;3ISL_B;3CH5_A;2F5I_A;3R4K_B;2YM9_D;2H3H_B;1Z0K_A;1OXK_H
2,14,0.6946458220481873,0.5,28939,14058.0,64,3MGC_A;1TAW_A;3BRW_B;3MXN_B;2FYW_B;3IA0_I;3G0F_B;2NX4_A;3T3X_B;3C85_A;1LT7_B;3TG1_B;3D4R_E;3CHI_B;5TH9_A;1RDF_C;1W9Z_B;3CQ9_D;4V0M_F;4AQE_A;5ET1_A;1TM3_E;3HIM_B;1SPP_A;2AXT_D;4DGE_C;3IL2_A;2BKI_B;2GPV_E;1Y0B_C;3GNI_B;2RHK_A;2GHW_D;3P71_C;1FT8_C;1YDG_E;3UDB_B;1WSC_B;3SRN_A;2MLZ_B;1Y6N_R;3OJM_B;3L7Q_I;3RHU_A;4ZRK_A;3CHI_A;2Q8B_A;3H6G_A;1PK8_A;3UGV_C;1SZ2_B;1NW2_H;2Z0E_B;2J8X_A;5BW7_B;1DQN_B;1D3Y_A;2HQL_A;2XPX_A;2NY1_A;3Q6A_A;4M0W_A;3L34_G;1A6J_A
2,15,0.6994090676307678,0.5,27639,13411.0,64,1H2M_A;1FZR_D;3IRB_A;3FK9_A;3RCY_C;1RF8_A;5DJU_A;3GZ8_B;1ZKP_D;2YZE_B;3K4Y_B;1T70_C;3MJO_B;1S59_C;3HDH_B;2Z2L_A;1OXK_G;1EHI_A;3DAW_B;1H6D_I;1EER_A;2VAX_G;1YOX_B;3K0Z_A;3IIF_B;3IBM_B;2D13_B;2FS5_A;5DO2_B;4GAM_D;3FFK_D;3GRZ_B;3FL1_B;1VC8_B;2QKP_A;2W6H_H;3H7W_A;2Y7R_C;3FJS_D;3ZV0_C;3CVJ_B;2VE7_A;2PTT_A;1FY8_E;1GU9_G;3M18_A;3CE9_A;2FZV_D;2F2E_A;3BU2_C;2L0I_A;3S6L_C;3ODX_B;2I25_L;1RY7_A;3CPH_A;1VFB_AB;2YZS_A;2HTB_D;2WWW_C;2FLH_C;3M17_G;2DPF_C;1QXO_B
2,16,0.7026933431625366,0.5,29193,14351.0,64,2OZA_B;1B3S_A;1LQW_A;2A61_D;3M2V_F;2A56_D;1D8H_B;1MB2_F;2X36_C;2QV6_C;3BP8_B;3A8I_C;2I9B_C;2QS8_A;2GOX_A;2A1F_D;3HIF_A;2P44_B;1WB4_B;3KL9_C;2H19_B;3Q7H_K;1Q8M_B;1R5I_D;3T91_B;2YYV_B;3KOC_E;1GL1_A;1YE9_C;2H6L_C;2DE5_B;1KIG_H;2OX7_D;2WYE_A;1ML1_E;2UXH_A;1TE1_A;3ZV0_D;3MLG_B;4G6J_A;2HXO_B;2OGJ_F;3MWE_B;1VR7_A;3KH8_B;1SHZ_C;1XZ8_A;1B6C_A;3DGC_L;1NVU_R;1Z9O_B;3H1Z_A;2G84_A;5VJQ_L;2AQX_B;1LUA_C;3DL2_B;3G13_B;2P5R_B;2Q6F_A;1OJ7_A;2QJF_B;1NWW_B;2ISQ_A
2,17,0.6897753477096558,0.5,28496,13374.0,64,1VSG_A;4WWI_D;1R8J_A;2OZ4_A;3PPE_B;3OUO_B;3RFH_A;1GUA_A;1M1J_C;4NZW_B;1JNP_B;1FGL_A;3QHY_B;4K81_A;1FNE_C;4AYD_A;3ONL_A;3E96_B;1SPB_S;2I9B_E;2VAY_A;1H74_B;2PGC_D;2RDC_B;3LOR_C;1KPC_A;2OTP_A;1NP6_A;4XL5_A;2ZB9_B;3L0R_B;1TM5_E;4JS0_A;1ZY4_B;2ARJ_Q;1FAK_HL;2V0R_A;1MLC_E;2OTX_A;3HXS_A;5LRW_A;2QQ1_C;1UAC_Y;1O0W_B;3D7J_D;2OOR_C;4IYP_A;4IC7_B;1H2I_O;3B8I_F;3O61_B;5AYR_B;2ZCK_P;2G76_A;3DSB_A;3OBV_D;4HDO_A;3IJ6_C;3GL9_C;1GU9_H;1SHW_A;2XT2_A;3TRJ_B;2OND_B
2,18,0.7028661966323853,0.5,28317,13491.0,64,3NND_D;4AOQ_A;3LOT_D;1FBV_A;1WQ1_G;1K93_D;2RBD_A;2WLG_B;2O3A_B;3GQH_B;2X36_D;2P49_B;3HCU_A;4EIG_B;3B63_J;1Y3A_B;3GOR_D;3ETB_J;3DHW_D;1DFJ_E;2OGF_B;2ZF3_B;2I3T_A;1IRA_X;2I9B_G;2VER_N;2JJS_D;1YAF_C;3KU4_C;2XRN_B;3FKH_A;1MR9_B;2IOU_F;2XGF_C;2BZN_H;3L31_B;3REA_C;1OR6_B;3L18_B;1M10_A;1SR4_C;5W6G_A;3AG3_C;3AAA_C;3RPG_C;3SQD_A;3ON0_D;3IQE_C;1GMW_D;1XV2_B;3SYL_A;2JJS_C;3FWS_B;3KY8_B;2A6P_A;3GXY_B;2O95_B;2PLR_A;1C8O_A;1P9L_B;3SKU_A;3EZ6_A;3KAE_D;3OBK_G
2,19,0.7094570398330688,0.5,30312,14487.0,64,1A0H_D;3BQB_X;1BIH_B;3B5U_K;2VKO_A;1W4C_J;3NQO_A;4JW2_B;2CAY_B;2GHV_C;2YZR_B;3R5X_D;3M65_B;1Q0K_K;1ES0_B;2IO5_A;1JIW_I;3SJH_A;2P43_A;3G1Z_A;3GAG_C;3RAM_C;3OAK_A;1T0F_B;1B4K_B;2VX8_A;2Z4R_B;1MAS_B;3N29_A;1B9L_C;3NCB_B;3G7K_B;2VHI_C;3NDH_B;3LNL_A;6BF4_A;1RPN_D;4RWY_A;3SM1_B;3M85_E;3GU3_B;2KWK_A;3EQX_A;1JHL_A;4KFZ_A;3HI1_B;2F5J_A;4HCN_A;3QU2_D;3IQ2_B;2PTT_B;3CQC_A;2X0G_A;2JG8_D;3PJA_D;3CX7_A;2W2X_A;3HJ5_A;1MK9_F;2DPP_B;3ZV0_B;1EEX_G;2KSP_A;2MFQ_A
2,20,0.7095555663108826,0.5,26209,12498.0,64,3BM5_A;2OOJ_B;4DS8_A;2A5Z_A;3JVF_B;2IP2_A;3H8K_A;2Y0B_H;1LK5_B;2M0G_B;3B9K_D;3TW8_D;3D0F_A;2DUM_B;1R4C_B;1WKV_B;1SXJ_B;2I6T_A;1OCW_L;5AGX_A;4GNK_A;1OMZ_A;2NUX_A;3CQ9_C;3BA3_B;1XEB_A;3AJ1_C;3NBS_D;1RZP_B;1Y6M_R;1YYV_B;3JVZ_B;3KYI_A;4GIQ_A;3OYF_B;2Z2M_C;2BMC_E;4K5B_D;3DAE_B;2AVF_B;2ZIU_B;2QQN_A;1NW2_E;4EDW_V;1CP2_A;3UZ0_A;3DI4_A;1TMX_B;1NR9_C;5D1Q_E;4MI8_A;3KTS_E;3ABL_D;1TQ9_A;2DDK_B;4TSC_A;1W39_C;3K4W_D;3O9L_B;2Y1H_A;1F8Y_B;2WBT_A;2A1T_S;1B65_B
2,21,0.6936609745025635,0.5,29109,14198.0,64,2J59_A;2HAY_C;1SU1_A;2OQM_A;1VP2_B;2R6A_C;1EGH_A;2JJT_C;3ZNZ_B;1FS1_D;3CW2_K;1TA3_A;3ZXQ_B;3R0Q_A;3AAD_B;3K25_B;1EXB_ABDC;3A17_F;5LSP_P;1Y1K_E;1QXO_D;3EZ0_B;2YZE_C;2ZFW_D;4BWQ_E;2JAQ_A;2WVM_B;1ATN_A;1FSK_F;1F5Z_C;3GL1_A;1RK4_A;2UZI_HL;5L0Q_D;3S19_B;1IAH_A;2H9E_H;4Y5X_JK;3B4Y_B;5O4O_C;1S5F_E;3SSM_C;2HXI_A;2RBB_A;2EAY_B;1ML0_AB;1STM_D;1IJK_BC;3BL5_C;1ZMY_L;1Y8T_C;1KCF_B;2OMV_B;2NYI_A;3IT4_D;3O5C_B;3RH8_D;1N0L_C;3HIE_C;1F15_A;3LRU_B;2PDR_B;2WTH_B;4ZV4_A
2,22,0.7051517963409424,0.5,29315,14388.0,64,1O28_A;1DLE_A;3NTE_B;3L2B_A;4P3Y_B;1PXV_C;3DGE_D;1Z7M_B;3SCH_B;1K0Z_A;1ND6_B;1YDI_A;2VN8_A;3K25_A;3DHW_C;3SB1_B;3JUA_C;6CYF_Q;3E1V_B;3VPJ_E;4OVN_A;2EWN_A;1X8Z_B;1G6V_K;2C2I_B;3CNH_A;4MIT_A;3RO2_A;1BO6_B;3KDG_A;2GEC_A;3SO3_A;3SOB_B;3CBM_A;3HLI_B;1UDI_E;2GYQ_B;4ZPT_S;2I15_C;2ZCL_P;2PUK_G;2YZJ_A;3CAE_H;3FLD_A;3INU_L;3WO3_A;3NTQ_B;2EJG_B;1Z69_D;3BU5_A;2C1L_B;3QYQ_A;2ETE_A;1X7O_B;2J7P_A;2QXV_A;3QT6_B;3QHA_B;1JZT_B;3HPN_F;5TAR_A;1YJD_C;2HZG_A;5XWD_HD
2,23,0.7088733315467834,0.5,28289,13428.0,64,3DP3_F;5DOB_B;3NR1_A;3MR7_A;1S8F_B;2GDG_B;2PQS_B;2Q03_A;3IDB_A;2Z2R_A;3T1B_B;3U8Z_D;2VRN_A;4Q5U_A;3HO7_A;4HX3_A;1O57_C;1GT7_P;3Q0V_B;2JAM_A;3DNH_A;3BAR_B;3LU9_E;3CX5_E;1ID5_H;1P9L_A;3CO2_A;2DDM_A;2P43_B;2HSQ_A;3LFR_A;3SL7_A;3QML_A;3PV6_A;1DVF_D;5NUZ_C;3CJX_H;1K88_B;3Q1P_B;3FSH_B;1KAC_A;1FLC_F;6FAX_R;2Q0O_A;5AAW_A;1U0R_B;1N0E_H;1ND6_A;2XWQ_D;3GS2_A;2NNW_B;2P0S_A;1RFZ_D;2POB_A;2QS8_B;1FMO_E;4P5T_B;2JL4_A;2HYX_D;3HZO_A;3NQN_B;2JC2_C;2OND_A;1BJ1_VW
2,24,0.7020365595817566,0.5,29019,14173.0,64,3PG9_H;2R56_A;3QOE_B;3KCV_I;3QWQ_B;2XA0_A;3HKL_A;3O34_A;1VSQ_B;3PXX_D;2Y0F_B;3B5U_B;1NKQ_E;1RPQ_A;2PEB_B;2E4M_C;3HHJ_B;1B4U_D;4BFI_B;2F6U_B;3HPN_E;2YJN_B;1W4C_K;1UM0_B;1EK6_A;3RVX_A;3OQP_B;3N6Q_H;2DM9_B;2KAI_B;2BWN_E;1RQD_B;2I1A_D;3EYD_C;1NVI_E;2ZMV_B;2ANU_A;2NVM_A;3T6O_C;4GAF_B;5TAR_B;4XWJ_A;1XF6_D;4LGR_A;3NE2_A;3C4P_B;3P8C_D;4BKX_A;3SK2_B;1M32_D;2VCG_D;1M32_C;2W2W_F;3BNW_B;4OLZ_G;3HHJ_A;2P9J_C;1Y4D_E;1CS0_B;2YVE_B;2H9B_B;3NWS_D;2C1W_A;2FXA_B
2,25,0.6922780871391296,0.5,29322,14256.0,64,2GSZ_A;3EPZ_A;2XTS_C;3C0K_A;2CE8_A;2BQZ_A;4KV5_C;1KSH_B;1TO1_E;2Y1L_E;3LA7_B;2Z4E_B;5L8J_A;1FB1_E;3T89_E;2PF4_E;3A1Y_G;2HBV_B;2PDR_C;1UL1_X;1NNQ_B;1LHR_B;1B6C_B;2QL3_J;2FU5_D;2GJV_C;3ZVK_D;4PLJ_B;3TQT_A;3QTY_B;1K74_AB;2PMS_A;4AWX_A;5LWY_A;3AQJ_P;2VN8_B;3CYJ_A;2IDR_B;2QGI_B;3K1I_C;3CVJ_A;1JG8_B;2ZV3_B;1WB4_A;2DX0_A;1E6E_B;3CAE_G;5HPY_A;2XED_A;1J7D_A;3HF5_A;4U0Q_B;4J2Y_B;1T8Q_C;3QPB_K;1NA1_A;2OU5_A;1NF3_C;2SIC_I;3D7U_A;3NDH_A;2H1T_A;3BCW_B;2A19_A
2,26,0.7063982486724854,0.5,28989,13752.0,64,1XX7_B;1JK9_B;1NPP_D;3OTE_A;1C8U_A;2ZFD_A;4DT1_A;3LED_B;2HCR_B;3TUZ_E;4XVP_A;1O9I_A;4BD9_B;1JN9_D;1E1H_A;2F9Z_A;1LSS_A;3TSC_D;3G2O_A;5HBT_B;3O40_A;3HA4_E;2ONL_B;1WO8_C;2KLH_B;2D2A_B;3RLB_A;1JYO_E;2GED_A;4LZX_A;1O9I_F;4YBQ_FE;4NOO_A;3FOK_A;1OCZ_Q;3DN7_B;3AFF_A;5UTZ_I;3C85_C;4TTD_A;2ZZX_A;1S1Q_A;1WOV_B;3SIP_E;2G6V_B;2OFX_B;2AUN_B;3M8N_A;1U2M_B;3A2W_J;1LEH_A;3CKI_B;1T0H_B;1I4O_B;2W9S_A;2HA9_B;1QEX_A;3N4P_A;1Z3G_H;3PGF_A;2AVU_E;2H0Q_B;2PQQ_A;2VE6_A
2,27,0.69353187084198,0.5,30856,15182.0,64,3EIQ_D;2WG4_A;4IU3_B;3C18_A;4JDT_G;3CI0_K;1OAN_B;1X0G_B;1MEC_2;1IY9_A;1R30_B;2V8U_A;3M84_B;1J7V_L;3NXZ_A;2YB8_B;3FF8_B;3B8I_E;2G6Y_C;1TQB_A;3STB_C;2DD8_L;3ON5_A;1YV1_B;3PFD_C;1J2J_A;1ZDN_B;3MQH_A;5D3I_B;3Q9C_E;1G8Y_H;3BJD_B;2L1W_A;4M76_A;1HE8_B;1VSG_B;3VYR_B;3IJM_A;2INP_C;1ERN_A;1OC0_A;3M50_A;1SUS_C;2QKO_A;2B0Z_B;1WEJ_F;3RPX_C;1OPH_A;3EGH_A;1F06_A;4GAF_A;1RK4_B;3DCA_C;1IQD_C;FI61_B;3DKB_F;2I33_A;3BEG_A;3D5R_A;2IZO_C;1LYW_H;3KXY_B;3TKR_H;2QGX_C
2,28,0.6973373293876648,0.5,30019,14656.0,64,1J31_D;1ARZ_C;2IPH_B;5JSB_A;3D6K_B;3D6K_A;5XBM_C;3RV2_B;3GZ2_B;1TUE_Q;1AA7_A;3HV0_A;1TIJ_B;3CE9_D;1ML1_I;3B5U_J;1XU1_B;2Q87_B;1J4V_B;1U6S_A;3EGG_C;2VH5_HL;1PFF_B;1TOA_B;1XX7_F;3SUA_A;2VXT_I;3JTI_A;2P62_A;3C1D_A;1UUZ_D;3AJ1_D;1WSC_A;3GZ2_A;3ZYI_B;2F4M_A;3LFK_D;2P5Q_A;3C5Y_I;3O6Q_A;2Q0O_B;2ES4_A;3ON5_B;3E5P_C;1O57_D;2ZRT_C;4J6G_C;1SBB_A;4AYE_D;3GXU_A;3TSW_C;4MYW_B;1QB3_A;3LFK_A;3AB0_BC;3RHF_D;4H3P_A;3Q9U_A;1NPP_B;3GOR_C;3EH0_C;2B11_A;2EB0_B;2OUW_B
2,29,0.6943137049674988,0.5,30036,14699.0,64,3B48_B;2NZ1_B;1QJG_E;1OMO_A;4CDK_A;3CR3_C;1OT8_C;1CQ3_A;3UVN_C;1LT7_A;2PEN_D;1A14_N;2HET_D;5YY5_A;2QQZ_A;4YDJ_G;2IZZ_B;1V8D_B;3NQO_B;1M34_E;3E08_F;2IBG_B;3HCG_A;3L9J_T;5E8E_H;3PYY_B;2JGZ_B;3MQW_C;1M27_AB;3HL9_C;1P9O_B;1JXH_A;3TGN_A;4HEP_G;2CZV_D;3BHQ_B;1NA6_B;2I33_B;1TJO_C;3KU4_D;2EFH_A;1NP3_C;1OLP_C;4LAD_A;1JPY_Y;2O3B_A;1SFX_A;3ZRK_A;3LC8_A;1IQ6_A;3ECH_B;1KHU_C;1P7G_K;3GZE_A;2BCJ_Q;1IRA_Y;2CN4_A;1WKH_A;1LQS_M;2EGG_B;2XWT_B;2I14_C;3MCZ_B;2QKM_F
2,30,0.6926653981208801,0.5,28566,13611.0,64,4HT1_T;2DB4_B;1A2W_B;1BO4_A;3OEU_2;1YQF_E;7MDH_A;1EM1_A;3N29_B;1EBO_F;3P83_B;2WZP_B;1G6W_D;2QRE_A;1L0Y_A;2QM7_B;1POI_C;1FJ1_E;1XG2_B;3HJ5_B;1T5Z_A;4YC7_B;4UEM_A;2I5B_A;3GAS_C;4MYW_A;2RD7_A;1IJX_B;3IMO_B;2HWJ_A;1Y23_C;1CGI_E;1OXK_F;3NXZ_D;3T1F_A;1ZM4_B;1JAY_A;1CL7_L;6B0G_E;1PYT_B;1V7C_B;2FCH_E;1G31_C;4APF_A;2QNF_A;3N50_E;3SJD_C;3PKZ_F;3BX1_C;2IGA_A;3HDH_A;5TZ2_C;2XWQ_C;2WKW_B;3JVZ_D;1FT8_B;1XSQ_A;3BRW_D;3H6S_A;1A22_A;1SXJ_D;2QH9_A;1FFW_A;3U8Z_A
2,31,0.7139098048210144,0.5,28636,13839.0,64,3DTO_C;1NDG_C;1HCF_X;3HN6_B;1G0U_Z;3CKY_D;2EV5_B;1I4D_D;1TQ9_B;3M2T_B;3ML6_B;1I1A_A;1S7M_A;2A72_A;2R97_A;1JYO_D;2PPY_F;2Z6J_B;2WPX_B;2AST_A;3M1A_E;3S5R_A;2X57_A;3F65_E;4O9H_A;3F4N_F;1LW6_E;2F4N_C;6BIT_G;2OS9_B;3UJG_B;3FJK_B;4Y5Y_F;3C4O_B;1DM5_E;5D1X_CD;1X7O_A;2R2C_A;3WA5_B;2XZ9_A;3SZK_C;3JX9_A;3AE8_B;1USV_B;3QIT_D;3ME2_R;3QNR_C;3G14_B;3G0I_B;1YLM_B;2IHW_A;3OOQ_J;4HFU_A;3O43_A;3HQR_A;1UAN_A;1NJJ_B;1KSH_A;3AGF_B;2P2C_K;4DT1_B;1U4F_C;5AYS_A;1NWW_A
2,32,0.7025118470191956,0.5,27286,12853.0,64,3K80_A;4XLW_B;2NOX_C;3CMB_A;1NDM_C;1SHW_B;2I25_N;5T29_O;1JNB_G;2W2W_A;2Z8V_A;3EHK_A;3KHH_B;1DJS_A;4CMM_A;3E08_D;3OGO_E;3KZQ_E;4Y61_B;1I7Q_D;2GEC_B;1RF8_B;2QQD_G;3U60_C;4JEU_B;1Y2I_E;2VSM_B;3N5C_A;3T8E_A;3C5O_B;3TLF_D;3D4R_B;3P0Y_A;2F4P_B;3C8J_B;1AUI_A;1AK4_A;2V5H_D;2R1F_A;3LJL_A;2H9B_A;1NKQ_F;5AYR_A;3FJK_A;3UIR_A;4ZS7_A;3N06_B;1R6O_A;2ARK_C;4DVG_B;3GD1_E;2ZSU_B;5C6T_HL;2ZNZ_A;3LYH_B;1Z8K_A;3ESK_A;1F5M_A;2PLG_B;2OS7_B;2FU5_C;2MP0_A;3TNF_A;1YL7_A
2,33,0.7068395018577576,0.5,27927,13549.0,64,3N4I_B;2Y32_A;1DOH_B;4F38_B;5BOZ_A;1SP8_D;1NPP_A;2V0R_B;3MPO_D;2A1A_B;2ERJ_D;2D4C_A;1C3X_A;2O8G_B;1S16_B;1HYR_A;2C3B_B;1KY6_A;3HXJ_D;2KHM_A;1SUW_C;2C1W_B;1FOD_2;1BRS_A;3QC8_A;2C37_T;1C9P_A;3MLG_A;2KXH_A;2ZCN_A;2EIZ_BA;3E38_B;2Z7F_E;3MQH_B;1DK4_B;2OU5_B;4APX_A;3P92_A;1ZHH_A;5EU7_A;4AYE_A;3UZ0_B;2GN8_A;1U7H_B;2Z2S_B;1YDG_F;3U82_B;2G2U_B;1SBB_B;2C3B_A;2FMY_C;1UUN_B;4OJK_A;2JJS_B;3BWL_C;1LFD_B;5BO1_A;1YKE_D;1O7L_D;2VOF_C;1RLB_E;2DUP_A;2RA6_C;1PB0_A
2,34,0.6993175745010376,0.5,29318,14175.0,64,1V1P_A;2PCC_A;1F6M_C;3M0Z_C;3SXM_A;3QFM_A;5FR2_B;3DXD_C;2J6X_G;2J9F_C;4Y5V_F;3BWG_B;2ZFD_B;1J2U_F;2ZBK_A;1NBA_D;1KBQ_C;2E1M_C;3LJL_B;2OUK_A;3RHT_C;3CJT_C;3FXA_B;2X5Q_B;2WEL_A;1H2S_A;3HF5_D;6C6Z_A;3GFK_A;3FBZ_C;3E40_A;4QT8_C;3CTM_D;4S1R_G;1HWG_C;3DGC_R;3APY_A;2CH8_D;3RH7_E;4DX8_A;3R2J_D;3NPG_C;3LLK_A;3KPH_A;1PZN_E;1VH5_A;3KH2_A;3K7S_A;1B35_C;3MEN_B;4APX_B;3C48_A;1TOA_A;3MJH_A;3E5U_B;3BGF_H;2NP5_D;3IDC_A;2Z8M_B;3I50_E;3LA2_B;2X1X_R;2Z2S_A;3CF4_G
2,35,0.6913538575172424,0.5,28709,13568.0,64,3NBS_C;4L0P_A;2BCM_B;4F0A_B;4Z5R_N;3ELV_A;3P4G_B;1C9T_A;3MEX_B;3B1B_B;1M9F_C;1SOT_C;1VET_A;2V6B_C;3TKR_B;3JZA_A;2QIY_B;4H6J_B;4J6R_G;1JFQ_H;3IWM_B;2F2O_A;2Z9V_B;3D87_A;2AVU_F;4OVN_F;3Q0V_A;1J3K_D;3C5W_P;1YE9_K;3MF1_B;5VCN_A;4RS1_A;3GLC_F;2OS9_C;1DNW_B;2AF6_D;1EI1_A;1JNZ_B;1WWP_B;2ZCL_H;3LA6_P;2Z3G_B;1BVK_F;2WWX_B;1Y1O_B;2DDZ_A;2XWT_C;2QF3_C;2B81_A;2FSY_E;1XLY_B;2VE6_D;3EBN_D;3MEN_A;3FN1_B;3BTI_A;3ABK_C;1APY_C;2CVO_D;3M2T_A;3R6A_A;3PUZ_G;5SV3_B
2,36,0.6935207843780518,0.5,28791,13705.0,64,3LIZ_A;2ZFW_E;1I9C_C;1D3Y_B;1BBH_B;2F7S_A;3E4C_A;4YK4_A;2HLE_A;5LBS_HL;2E1M_A;2QV0_A;3F5P_C;1J4U_B;1EWJ_C;3DO8_A;3H6K_C;2RD9_B;3CJD_B;1ZVY_B;3S97_C;2AF4_C;4DBG_B;3L09_B;3HT4_B;3L2B_B;1Z69_C;3FGT_A;3NOY_B;1ZV5_L;1RYI_D;1RI8_A;3AQJ_R;1NKI_B;4LLO_A;3S35_X;1OY5_A;1K5D_C;1JMA_B;3QML_D;2QL3_I;2IZ5_B;1GYL_B;3U5Z_N;1MAS_A;1QHH_B;3DXC_A;2YF3_D;3NS1_A;2KFH_A;2CJR_B;2NO4_A;1G31_B;1KI9_C;3BKY_L;1U5W_E;2VLN_B;2F8J_C;2V9P_L;1TDQ_A;2WO2_A;2R8Q_B;2OFX_A;1T3L_A
2,37,0.7084142565727234,0.5,27048,13433.0,64,3RRI_B;3QBQ_B;2FJU_A;2IAB_A;1MSB_A;4F48_A;3HL4_A;1P69_A;1G0V_A;2QJA_B;1GUQ_B;4OII_A;2IAZ_D;3S55_B;3D03_C;1ISG_B;3WKT_C;1MB2_C;2KLH_A;4G6V_A;1F34_A;2X2D_D;1NT2_A;1V8P_H;2HZB_A;3Q6D_C;3IA8_A;1JTG_B;2A9K_B;3KMT_B;3RSI_C;5MHR_C;3AJB_A;1Y64_A;3TMK_E;5DOB_A;1YVI_B;1OX9_D;2XJZ_C;3EDP_A;1J2W_D;2JJT_A;1TB3_C;2FG8_D;1BUH_A;2YF3_C;3LVY_D;5INB_A;3SJR_A;4DOQ_A;1YRB_B;2R97_C;3IOL_A;2R78_C;1H6D_J;3DTP_E;1F06_B;3OGH_B;3EZJ_D;3SCH_A;2OKQ_A;2PP1_B;1BVK_DE;3B5U_E
2,38,0.6977058053016663,0.5,29438,14394.0,64,1APY_B;2E6F_A;3BT1_U;3L9F_C;3C24_A;2J4E_G;1GQA_A;2XJZ_B;3V4Y_A;2CJS_A;3QBT_A;3DOE_A;3FJS_C;2BE1_B;4S1Q_G;1N1C_B;3F8H_B;3DNM_A;2AO9_A;3WA5_A;3N10_B;1JZD_C;4UI1_A;3R1F_A;1GN4_D;2P42_A;5HPS_A;4DG4_A;1GRI_B;3FIU_C;1JG8_D;1Z6Y_A;1OS2_F;3KW5_A;3ISL_A;2YC1_AB;1ACB_E;1SPI_B;1OW4_A;1IUG_A;2E0N_B;3OJI_A;2JCD_A;5HVF_A;6CK9_B;2FHX_B;3CHX_F;1DEE_A;2FMY_D;1XDK_E;3G1Z_B;4K5A_B;2X57_C;3TAD_B;3MT1_B;1ZXO_C;2EP5_D;2AQ2_B;1J1E_C;3KS7_C;3KCV_J;2OKI_B;2YGG_B;3PVR_C
2,39,0.6950929760932922,0.5,27927,13548.0,64,4EXP_A;1XXI_E;1CMV_B;3CEA_D;3NYM_B;2ZA4_A;2W2B_B;2HTH_B;3SB1_A;1FCD_D;1NFD_B;4YVQ_C;1AKJ_DE;5FV2_A;3TS3_D;3GWY_A;3O7X_D;1WDM_D;3QPB_F;4DS8_B;2FEN_I;3ZYJ_A;3U9D_A;2YLE_A;1SVZ_B;1E3U_C;1HJR_B;1ERN_B;2Z0L_H;3LP6_A;1EES_A;2W80_D;1ZCT_A;2Z3F_G;4W6Y_B;3RVV_A;3EH4_B;3QYF_A;3G7G_G;3NR1_B;3NND_C;3MXW_A;3GVI_A;1U0R_C;1Z6O_M;3FYF_A;1B65_D;2QJG_I;3FWE_A;3AFO_B;2V4I_G;2FBK_A;1PK8_C;3C59_A;5SZJ_A;3HSE_B;3AFK_B;4UT6_IM;3RT0_C;3G16_A;4DID_B;5MO9_X;3R8Y_F;3QF7_B
