,mean_loss,std_loss,min_loss,max_loss,count,cv
4XNQ_D,0.70152800877889,0.019455744243646787,0.6706988215446472,0.7731850743293762,30,0.027733381989284073
3R4K_B,0.6236463129520416,0.03667639347182662,0.5707203149795532,0.7272500991821289,30,0.05880960523636902
3BNW_B,0.6357272048791249,0.0299098689131639,0.5892801284790039,0.723540723323822,30,0.04704827586991635
3QDZ_B,0.6149851540724437,0.02660342312777413,0.5822774171829224,0.723540723323822,30,0.043258642833254986
3EUH_E,0.6326357742150625,0.03299377777867319,0.57589191198349,0.723540723323822,30,0.052152880256589894
3LMS_A,0.6323413908481598,0.03314120965938319,0.5778825283050537,0.723540723323822,30,0.0524103121178433
4DID_A,0.6219950278600057,0.03403625560016084,0.5804684162139893,0.7249841690063477,30,0.05472110559671786
1Y5Y_B,0.6254200518131257,0.024890800993447336,0.5946156978607178,0.7249841690063477,30,0.03979853367554749
1R5I_D,0.6468843777974447,0.024404798810628972,0.6058089137077332,0.7249841690063477,30,0.03772667828789446
5AAW_A,0.6257312655448913,0.03682718696736652,0.5698410868644714,0.7249841690063477,30,0.0588546377577875
3KU4_C,0.6295229097207388,0.04253485974169621,0.5691431164741516,0.7420793771743774,30,0.06756681779947453
2XT2_B,0.6277281562487285,0.03263370277980678,0.5589055418968201,0.7316166758537292,30,0.05198699859955961
3QSK_A,0.6288183152675628,0.028968448128575165,0.579667866230011,0.7316166758537292,30,0.046068073122598314
2VIS_C,0.6270841976006826,0.03585926172675402,0.5696919560432434,0.7316166758537292,30,0.05718412593389674
3HRD_F,0.6285525262355804,0.024209674601103306,0.6054409742355347,0.7232064008712769,30,0.03851654967659705
1OSG_F,0.623206349213918,0.033477969251525505,0.5673155784606934,0.7232064008712769,30,0.053718915562643056
3HT2_C,0.6210135440031688,0.0353803018522856,0.5613300800323486,0.7232064008712769,30,0.05697186831742444
3OJJ_C,0.6280088603496552,0.03575586798873028,0.5833783745765686,0.7232064008712769,30,0.056935292232696465
1TB3_C,0.6343525131543477,0.031295053398515654,0.5850740075111389,0.7154043912887573,30,0.049333852628563775
2BTU_B,0.619213895003001,0.032692314381891734,0.5715138912200928,0.7154043912887573,30,0.05279648057919194
2Z3F_G,0.6271798153718312,0.030680919434191163,0.5707042217254639,0.7154043912887573,30,0.04891885657385451
2B81_A,0.6095556040604909,0.03801146815303315,0.5559149384498596,0.7154043912887573,30,0.062359312095276835
3DUG_C,0.62794757882754,0.02600646096522543,0.5934364795684814,0.7194582223892212,30,0.041415019090897495
3I5V_D,0.6381717562675476,0.0382304030458086,0.5864277482032776,0.722663938999176,30,0.059906134469825796
2Q17_B,0.6207797129948934,0.030600604500577923,0.5710381269454956,0.7194582223892212,30,0.04929382172131267
2BMC_C,0.6221471726894379,0.03045369718963692,0.5697708129882812,0.7194582223892212,30,0.048949345952969125
4J6G_C,0.6227978448073069,0.041190042592722874,0.5707800388336182,0.7254055142402649,30,0.06613709879723016
5LRW_A,0.6381577769915263,0.030287950367342054,0.5896360278129578,0.7254055142402649,30,0.04746153922957555
1P6A_B,0.6302830437819164,0.028957461983953135,0.5919774174690247,0.7254055142402649,30,0.04594358402884892
2ZZX_D,0.6292533894379934,0.03397854524974857,0.5747203230857849,0.7254055142402649,30,0.05399819185733097
2E6F_B,0.6089724441369374,0.03344801595637154,0.5608607530593872,0.7202615737915039,30,0.05492533574942877
3QLU_A,0.6319196303685506,0.028940886832225947,0.590277910232544,0.7202615737915039,30,0.045798366503263924
3ISM_A,0.6309465746084849,0.033859127027849704,0.5866260528564453,0.7351770997047424,30,0.053664015925373676
5I9Q_A,0.6327719787756602,0.03352873973196526,0.5777208209037781,0.7202615737915039,30,0.052987080427991544
3V3K_B,0.638150684038798,0.03317520486599621,0.5806148648262024,0.7122269868850708,30,0.05198647544500515
3SJ9_A,0.6284351825714112,0.026599731009502747,0.5874413847923279,0.7122269868850708,30,0.042326928452132186
1BIH_B,0.6209914763768514,0.029955325006181994,0.5575495362281799,0.7122269868850708,30,0.04823790043134742
1PYT_C,0.6310040175914764,0.03405233727890997,0.5852251648902893,0.7132617235183716,30,0.05396532562326105
5LWY_HL,0.6083350817362467,0.0336602688751818,0.5625873804092407,0.7265145182609558,30,0.05533178980753858
1K88_A,0.6098156054814656,0.036139673405792966,0.565995991230011,0.7265145182609558,30,0.05926328070476277
3R1X_A,0.631462017695109,0.028008534066674248,0.5931292176246643,0.7265145182609558,30,0.04435505744099672
3KDQ_A,0.6331869264443716,0.031209087581506853,0.5796024203300476,0.7265145182609558,30,0.04928890076230706
2R0I_B,0.6228676279385884,0.03234812926794411,0.5736159086227417,0.7211252450942993,30,0.051934195673327674
2C1L_B,0.6095377246538798,0.03194875077599767,0.5649890899658203,0.7211252450942993,30,0.0524147226394223
3BA3_B,0.6247852742671967,0.028008501543186494,0.5831575989723206,0.7211252450942993,30,0.04482900397426514
2NNW_B,0.6315586129824321,0.03284917756417169,0.5856224894523621,0.7211252450942993,30,0.0520128724221602
3EBA_B,0.6283760646979014,0.038233555997719,0.5751665830612183,0.7183936238288879,30,0.06084502282259938
3REP_A,0.6241059303283691,0.037855145258872076,0.5514934062957764,0.7183936238288879,30,0.060655000087813375
3OWT_A,0.6349413613478343,0.03644570949025363,0.5795351266860962,0.7183936238288879,30,0.057400118670624604
1K93_D,0.6254624585310619,0.02445569830013041,0.5973365902900696,0.7183936238288879,30,0.039100185737072315
1R2F_B,0.6165355285008748,0.029038117554344708,0.5790086388587952,0.7246624827384949,30,0.04709885515430358
2EG5_G,0.6205774327119191,0.0336556819654692,0.5614588856697083,0.7246624827384949,30,0.05423284862034718
1J2U_A,0.6204645156860351,0.030798373188712237,0.5707091093063354,0.7246624827384949,30,0.04963760603563138
1L8L_B,0.623349517583847,0.030893783339138985,0.5784251689910889,0.7246624827384949,30,0.049560932458704354
3BTV_A,0.6375992770852714,0.03489415019739482,0.5913280248641968,0.7153967022895813,29,0.05472739924817722
3D6R_B,0.625400181611379,0.029986320061741942,0.5743783712387085,0.7153967022895813,30,0.04794741182274762
3ZNZ_A,0.6376689712206522,0.02681727543462586,0.5959233641624451,0.7153967022895813,30,0.04205516756333796
1MKM_B,0.6081812123457591,0.0355111205330908,0.5580440759658813,0.7153967022895813,30,0.05838904558745603
2Y0F_B,0.6138872563838959,0.02975060837158275,0.5760304927825928,0.7269211411476135,30,0.04846265835005074
3F8U_B,0.6200997193654378,0.028078269104604293,0.5581401586532593,0.7269211411476135,30,0.045280248043552455
1WEK_C,0.5990026922061525,0.035741951220974746,0.5615578889846802,0.7269211411476135,29,0.05966909946487153
3TSW_D,0.6407655974229177,0.030984038655147737,0.5958746671676636,0.7269211411476135,30,0.04835471626404698
2QV0_B,0.6306898097197214,0.03373389946030563,0.5728950500488281,0.7205121517181396,30,0.053487306977889774
2WFL_B,0.6211633642514547,0.03492667529923506,0.572990894317627,0.7322087287902832,30,0.05622784167466822
2J9F_C,0.6300926347573598,0.024990191953952103,0.5924635529518127,0.7205121517181396,30,0.03966113960937742
3GBN_H,0.6334969699382782,0.03201032930834247,0.5865862965583801,0.720587968826294,30,0.05052956971753352
3MQH_A,0.6326418538888295,0.037030887736302594,0.5711602568626404,0.7178143858909607,30,0.05853373043322204
1VZY_A,0.6414596339066824,0.0331644768782911,0.5870954394340515,0.7178143858909607,30,0.05170158046627103
1QYN_A,0.6368402620156606,0.026868321900519698,0.596358597278595,0.7178143858909607,30,0.042190049064232966
4EKD_B,0.637151159842809,0.03280816699000765,0.577430784702301,0.7178143858909607,30,0.05149196777433745
4DBG_B,0.6249366144339243,0.0402744529042962,0.5706767439842224,0.7223204374313354,30,0.06444566052635166
3G9K_S,0.6159380992253621,0.03172551827658254,0.5750598311424255,0.7204373478889465,30,0.05150764064843904
4AYE_A,0.6330085754394531,0.03170754775939825,0.5877381563186646,0.7204373478889465,30,0.05009023414475221
3U9D_A,0.6260212818781535,0.038944240415349024,0.5564031004905701,0.7204373478889465,30,0.06220913177026622
3SSN_D,0.6269643266995748,0.023234803013652675,0.5984301567077637,0.7198777794837952,30,0.03705921058693056
4Y5V_DE,0.6174285729726156,0.03100508912142882,0.5685294270515442,0.7198777794837952,30,0.05021647924739624
4QVF_A,0.6107088347276052,0.03305537870924112,0.5757871270179749,0.7198777794837952,30,0.0541262494163603
3MZO_B,0.6025417248407999,0.03166045462536897,0.5645270943641663,0.7198777794837952,30,0.05254483352789238
2F4L_C,0.6183994472026825,0.03244028849806432,0.5777381062507629,0.7207187414169312,30,0.05245846943235042
2DG0_H,0.6272514402866364,0.03227566963166321,0.592185378074646,0.7207187414169312,30,0.051455712268933376
1AVO_L,0.6270726422468821,0.023117406883878523,0.595098614692688,0.7207187414169312,30,0.03686559630642771
5UG0_A,0.614200351635615,0.028438015992984175,0.5786679983139038,0.7207187414169312,30,0.04630087872345524
3KH8_B,0.6255066573619843,0.03529830934886338,0.5654524564743042,0.7221732139587402,30,0.056431548622888676
2NN3_C,0.6246253033479054,0.03327834419268653,0.5708969235420227,0.7221732139587402,30,0.05327729122454565
1VSQ_A,0.6126650512218476,0.03292067722839739,0.5613073706626892,0.7221732139587402,30,0.053733564796528153
2RJZ_A,0.6211003928348936,0.04696318437786374,0.5442513227462769,0.7262552380561829,29,0.07561287179920993
1Z2X_A,0.6026441971460978,0.030116632252716827,0.5681448578834534,0.7234939336776733,30,0.049974151241044325
1NP6_B,0.6179821809132894,0.03788707919038096,0.578245997428894,0.7234939336776733,30,0.06130772109705375
3V96_B,0.6195030768712362,0.03401321568358526,0.5656471252441406,0.7234939336776733,30,0.054904030267883416
2XED_A,0.635243155558904,0.033430136656452766,0.5822211503982544,0.7308827042579651,30,0.052625732940074
3NGB_G,0.6206039806207021,0.03404701890662157,0.5703585743904114,0.7219811677932739,30,0.054861103005767325
1AKJ_DE,0.6247500737508138,0.0343648557511073,0.5823081731796265,0.7219811677932739,30,0.055005765017026594
4WND_A,0.6297719438870748,0.03096968080408097,0.5836048126220703,0.7219811677932739,30,0.04917602491614676
2A78_A,0.6248158613840739,0.034579817103754684,0.566280722618103,0.7219811677932739,30,0.0553440129179091
3PKZ_F,0.6680429756641388,0.021960702504067675,0.627108097076416,0.7139332294464111,30,0.03287318825893695
1ERN_A,0.6342425843079885,0.028373400238541097,0.5788241624832153,0.7120946049690247,30,0.044735880151438964
2Y32_A,0.6102677663167317,0.03433288878747481,0.5633725523948669,0.7120946049690247,30,0.056258728844046285
4AOR_A,0.6264488061269124,0.030806540980897006,0.5755460858345032,0.7120946049690247,30,0.04917647009555622
3EO8_C,0.6228711247444153,0.02527678590041793,0.5762956142425537,0.7142373919487,30,0.04058108474813282
1FYH_B,0.6371327499548595,0.032331256198897686,0.5822287201881409,0.7142373919487,30,0.05074492906099763
1EMU_A,0.6106205344200134,0.03354807499783422,0.5643258094787598,0.7142373919487,30,0.05494095449917884
3GZ2_A,0.6258544405301412,0.039863705251066216,0.5784286856651306,0.7586439251899719,30,0.06369485086228509
3RKD_B,0.6537293096383413,0.04224692275661454,0.5806283950805664,0.7606483101844788,30,0.06462448927062266
2C0L_A,0.6326762874921162,0.036235815385431566,0.5682604312896729,0.7191911339759827,30,0.057273863588388554
2HLZ_B,0.634706030289332,0.028279391699152508,0.5763042569160461,0.7191911339759827,30,0.04455510165274669
2R00_B,0.6195249895254771,0.03368773092877203,0.5799053311347961,0.7191911339759827,30,0.05437671038027865
3C1D_B,0.6382603844006857,0.026866817117711512,0.5830768346786499,0.7245562672615051,30,0.04209381903427853
3AFK_B,0.6169694900512696,0.041489436927513806,0.5531766414642334,0.7245562672615051,30,0.06724714527466516
3CF4_G,0.6190698424975077,0.037030276118022794,0.5556597113609314,0.7245562672615051,30,0.059815990985172034
2AEP_HL,0.6247476836045583,0.03546504236492483,0.5660518407821655,0.7245562672615051,30,0.056766984969523884
1V5X_A,0.6141537666320801,0.038665551924729084,0.5583657622337341,0.7244529128074646,30,0.06295744490303254
2P62_A,0.6208171546459198,0.0355937442369196,0.5731760263442993,0.7244529128074646,30,0.057333699577326154
3EIQ_C,0.6466509461402893,0.030770643681313017,0.6010088920593262,0.7244529128074646,30,0.047584626396939354
3RBN_A,0.6177271962165832,0.04147865578331272,0.5301932692527771,0.7244529128074646,30,0.06714720678862546
3Q0Y_F,0.6314801613489787,0.03801451558753688,0.5692828297615051,0.7198071479797363,30,0.06019906548818513
3O61_B,0.6169350286324818,0.031071771411292456,0.5736463069915771,0.7198071479797363,30,0.050364738536839364
2Z0E_B,0.6218086103598277,0.02981552874178513,0.5718539953231812,0.7198071479797363,30,0.04794968780591749
2HU2_A,0.6467319866021474,0.03477807350995669,0.599584698677063,0.7198071479797363,30,0.05377509421279212
1YAU_Q,0.6358900984128316,0.03141151359052498,0.5948734879493713,0.7247657179832458,30,0.04939770829727882
1CFF_A,0.620934643348058,0.038634379051236796,0.5645011067390442,0.7222539782524109,30,0.06221971903986798
2D4C_B,0.5949007531007131,0.03283769216244655,0.5441161394119263,0.7175089120864868,30,0.05519860580322265
3NBT_F,0.6277170677979788,0.03757869674560891,0.5744724869728088,0.7249196767807007,30,0.05986566030048277
1Z0K_C,0.6177333950996399,0.04040184899779849,0.5686386823654175,0.7529714107513428,30,0.06540337517495182
1NDG_C,0.6403534233570098,0.033321222587025724,0.5871708393096924,0.7125125527381897,30,0.052035674943910586
1VCB_F,0.6758374055226644,0.01830753981955005,0.6442732810974121,0.7228291034698486,30,0.02708867498298909
2OQ2_B,0.6276546816031138,0.03382863874510734,0.564439594745636,0.7125125527381897,30,0.0538968954373199
2NP5_D,0.6201637089252472,0.02759653023948222,0.5773975253105164,0.7238985300064087,30,0.04449878288961379
1MTO_C,0.616250075896581,0.02883393049933467,0.5814303159713745,0.7238985300064087,30,0.046789333790156935
3LTE_C,0.6198344310124715,0.0348570286376598,0.5583657622337341,0.7238985300064087,30,0.05623603158140541
1NF3_C,0.6244942824045817,0.029235986657420124,0.5720148086547852,0.7238985300064087,30,0.046815459294276524
3L33_A,0.6351587037245433,0.03771149151411419,0.5728134512901306,0.7615269422531128,30,0.059373336605443056
2GOX_A,0.6238330423831939,0.03602924850505564,0.5666105151176453,0.7303813099861145,30,0.05775463314257153
4PER_B,0.6303203423817952,0.030689986301260023,0.584045946598053,0.7303813099861145,30,0.04868950633148152
3HIE_D,0.6102229992548625,0.03864091314637335,0.5497424006462097,0.7303813099861145,30,0.0633226102483148
2VQA_B,0.6143492162227631,0.031498349265355156,0.5728793144226074,0.7163234949111938,30,0.0512710823642263
4YL8_A,0.617268180847168,0.04323156088015514,0.5654952526092529,0.7163234949111938,30,0.07003691786092409
3BGE_B,0.6517011384169261,0.03536474376834488,0.573726236820221,0.7259341478347778,30,0.05426527848984709
1JN9_C,0.6086967885494232,0.030328161105248573,0.5595412254333496,0.7163234949111938,30,0.0498247430835362
1SMO_A,0.6380469342072804,0.030394461419600723,0.5780578851699829,0.721943199634552,30,0.047636717285325224
3L9J_C,0.6365025619665782,0.03926106395597118,0.5736814737319946,0.7443632483482361,30,0.06168249163784627
1G31_C,0.6419278184572855,0.033400643049675924,0.583221971988678,0.721943199634552,30,0.05203177380588692
3ES8_H,0.6329519629478455,0.026890294917380812,0.588935375213623,0.721943199634552,30,0.042483942686811035
2CKF_F,0.6355190813541413,0.029256272737269856,0.5896655321121216,0.7227715849876404,30,0.04603523890255449
3DZC_B,0.6058857858180999,0.040483795196050644,0.5528392195701599,0.7227715849876404,30,0.06681753581887917
2J7Q_C,0.6294804414113363,0.03697435778520105,0.5645555257797241,0.7227715849876404,30,0.058737897721336856
1VL6_D,0.6010838449001312,0.032967714489549535,0.5586732625961304,0.7227715849876404,30,0.05484711454028023
3U8Z_B,0.6415141701698304,0.03476594310990742,0.5844422578811646,0.7362864017486572,30,0.05419357003556711
3HWS_D,0.6184916694959005,0.032516406462814125,0.5706767439842224,0.7255010604858398,30,0.05257371775001676
3BB9_C,0.6330588022867839,0.03377694628307095,0.5900887250900269,0.7255010604858398,30,0.05335514830701233
2VCG_D,0.6251019656658172,0.032629808047389686,0.575886607170105,0.7255010604858398,30,0.05219917683770931
4B1V_B,0.6308743635813395,0.034759971484540235,0.5748775601387024,0.7165263891220093,30,0.05509808844857045
2Y3M_A,0.618203894297282,0.03014120599333961,0.5597876310348511,0.7165263891220093,30,0.048756092078005096
3EH0_B,0.6204097072283427,0.029489300666198884,0.5778162479400635,0.7165263891220093,30,0.04753197817929258
3OX6_D,0.6436089555422465,0.02887065162997863,0.5920242071151733,0.7165263891220093,30,0.04485744236677819
4LVH_G,0.6401154220104217,0.027325941467844173,0.6074832081794739,0.7210079431533813,30,0.04268908469978916
5LQB_A,0.6458308855692546,0.0305684725508632,0.5886410474777222,0.721455991268158,30,0.04733200785824797
1Y07_A,0.6186456441879272,0.04124520637288008,0.574436604976654,0.7210079431533813,30,0.06667016370416881
1LDP_H,0.6081102371215821,0.03432083259198456,0.565763533115387,0.7210079431533813,30,0.056438504890886504
3LLK_B,0.6424344499905904,0.03382732462659713,0.5777926445007324,0.7227407097816467,30,0.052654904523088054
3DAK_D,0.6206134339173635,0.028588185920494596,0.5750642418861389,0.7184134125709534,30,0.04606440073338986
2PMV_A,0.6439220647017161,0.03885702544074952,0.5819177031517029,0.7214819192886353,30,0.06034429874483219
2Q8B_A,0.632476290067037,0.0293685770857543,0.5830038785934448,0.7184134125709534,30,0.046434273579870455
3LJQ_C,0.605320280790329,0.0318777593624784,0.5596169233322144,0.7205323576927185,30,0.05266263228593233
4KGG_C,0.6358941793441772,0.03570922598740278,0.5858139991760254,0.7274656295776367,30,0.056155925226790276
3KZH_B,0.6068459908167522,0.037706414078255535,0.5514709949493408,0.7205323576927185,30,0.06213506334202948
3QKW_B,0.6216133693854015,0.029040399380699255,0.577889084815979,0.7205323576927185,30,0.04671778441543485
5H35_E,0.6579752246538798,0.025999321455042877,0.6080309748649597,0.7251682877540588,30,0.039514134394223605
2YB8_B,0.6194334626197815,0.034909332908215435,0.5590023398399353,0.7251682877540588,30,0.056356872876342105
2H0D_B,0.6267725586891174,0.036864848975278086,0.5759657025337219,0.7251682877540588,30,0.058816947972930085
1K2E_B,0.6162569173451128,0.033238484247363025,0.5721278190612793,0.7251682877540588,29,0.05393608300667397
3IWM_B,0.6105323612689972,0.02883799208537994,0.5805520415306091,0.7174280881881714,30,0.04723417449230685
3H6S_A,0.627692182858785,0.03645615951890665,0.5669909715652466,0.7259341478347778,30,0.0580796774509272
1IZ1_A,0.6287049214045207,0.03643137660358926,0.5786630511283875,0.7174280881881714,30,0.057946701804404394
3AON_A,0.6157782892386119,0.027836554642239036,0.5596387386322021,0.7174280881881714,30,0.04520548244183463
5F4E_A,0.627958889802297,0.040883141616534016,0.5687344670295715,0.7530891299247742,30,0.06510480587257142
2WSU_B,0.6214252154032389,0.03179626953005307,0.5786387324333191,0.7181142568588257,30,0.0511666870637373
3G0F_B,0.6233522713184356,0.03303239084939823,0.5649656057357788,0.7181142568588257,30,0.05299153042232814
3U82_A,0.6238990426063538,0.030907070105177212,0.5755637288093567,0.7181142568588257,30,0.04953857594661815
2IEP_B,0.6184856096903483,0.03416271621436158,0.5738352537155151,0.7281087040901184,30,0.055236072883677156
2FNP_A,0.6118330041567485,0.03361348179033327,0.5571671724319458,0.7281087040901184,30,0.05493898099966126
4LAD_A,0.6304061194260915,0.03948197875763131,0.5640358924865723,0.7281087040901184,30,0.06262943448831823
3HKL_B,0.6232101837793986,0.044110108816099294,0.5489541888237,0.7358394861221313,30,0.07077886395982452
1EWJ_D,0.615187927087148,0.030015733978027894,0.5685901045799255,0.7218624353408813,30,0.04879116227158314
3ZYI_A,0.6186406473318736,0.03289672036559616,0.5683186650276184,0.7218624353408813,30,0.05317581459846836
1WLI_B,0.6241552174091339,0.029929864905379414,0.5812289118766785,0.7218624353408813,30,0.047952599082033115
1XF9_D,0.6412569344043731,0.03300582755458712,0.5755611658096313,0.7218624353408813,30,0.05147051951218952
4TQ0_A,0.6329123953978221,0.03429547950337177,0.5819288492202759,0.7222020030021667,30,0.0541867717440027
2R78_D,0.6327025532722473,0.034665264571162646,0.5845385193824768,0.7282584309577942,30,0.05478919658515497
4YPI_C,0.622056206752514,0.0285107632759204,0.5634819269180298,0.7222020030021667,29,0.045833098305959746
1XTT_D,0.6367336769898733,0.034722882445861455,0.5818657875061035,0.7222020030021667,30,0.05453281913721315
3K8P_C,0.627547546227773,0.037925240506717556,0.5790828466415405,0.7399139404296875,30,0.06043405114829708
2DUM_C,0.6711495240529378,0.023992579781195032,0.6302077174186707,0.7320547699928284,30,0.03574848662084812
3VGK_H,0.625767872730891,0.03294564211083158,0.566227912902832,0.7169996500015259,30,0.05264834381326528
1HN2_B,0.6065832734107971,0.034692970857787955,0.5466984510421753,0.7169996500015259,30,0.057194077678256044
1WSC_B,0.6440280834833781,0.02947387933376694,0.5967843532562256,0.7221865057945251,30,0.04576489766463365
3BLH_A,0.6126584688822428,0.03444536800309333,0.5614867806434631,0.7221865057945251,30,0.056222789290641416
3C8J_A,0.6162555952866872,0.039423298127088724,0.5594021081924438,0.7221865057945251,30,0.0639723167280107
3QC8_A,0.6295822083950042,0.030467995908005682,0.5627113580703735,0.7221865057945251,30,0.04839399128777453
2H6B_B,0.6141894102096558,0.030270872817952686,0.5649118423461914,0.7196646332740784,30,0.04928589180269261
3C5O_D,0.6264491895834605,0.02702825673168841,0.5919297337532043,0.7196646332740784,30,0.04314516992137874
1BVP_3,0.6461869716644287,0.024243459182557048,0.598503589630127,0.7196646332740784,30,0.03751771584021801
3AQJ_R,0.624458235502243,0.02875859396959626,0.5725895762443542,0.7196646332740784,30,0.04605367074143257
3AAA_C,0.6325560629367828,0.0325495410784314,0.5865957736968994,0.7269105911254883,30,0.051457164013752214
3EIQ_D,0.6416404326756795,0.038262380697949426,0.5757940411567688,0.7269105911254883,30,0.05963212221273678
3BK3_A,0.6275511721769969,0.02869945630794768,0.5728284120559692,0.7269105911254883,30,0.045732455902182875
1P7G_K,0.6354078869024913,0.02778157988509565,0.5949665904045105,0.7269105911254883,30,0.04372243476631408
1QD6_D,0.6694457650184631,0.03120213133593468,0.6213089227676392,0.7606483101844788,30,0.04660890092429539
1UL1_X,0.6238606890042623,0.04307393222817716,0.576509952545166,0.7325620055198669,30,0.06904415198355746
2W01_A,0.6254227101802826,0.033978509090090564,0.5627476572990417,0.7208955883979797,30,0.05432886995788179
3C3J_F,0.6307975729306539,0.03961059967612392,0.577215313911438,0.7208955883979797,30,0.0627944706446714
1T33_A,0.6136911531289418,0.028975888615507334,0.5767896175384521,0.7221735119819641,30,0.04721575089973514
3HWS_F,0.6316853324572246,0.032996535357117336,0.5881495475769043,0.7221735119819641,30,0.05223571557180606
1OT8_C,0.6363635083039602,0.03561498551061875,0.5868796706199646,0.7221735119819641,30,0.05596641706489428
1XM3_B,0.6404289841651917,0.02244886180440437,0.6099486351013184,0.7221735119819641,30,0.03505285107242106
3TEO_I,0.639025765657425,0.02616943578391468,0.6055251359939575,0.7166064381599426,30,0.04095208235773053
1XXI_B,0.6130041480064392,0.02695566689054038,0.571894645690918,0.7166064381599426,30,0.043973057895616764
2XRN_A,0.6149427612622579,0.035199434291395375,0.5762290954589844,0.7237866520881653,30,0.05724017991388907
3K6Q_C,0.6104278564453125,0.031728237613341245,0.559042751789093,0.7166064381599426,30,0.05197704737477645
2WMM_B,0.6213135719299316,0.040026565168773794,0.5589115619659424,0.7327820062637329,30,0.06442248644986588
2R19_B,0.6301911632219951,0.03880745476963385,0.5514934062957764,0.7327820062637329,30,0.06158044897237521
2PRO_B,0.639816164970398,0.03233563524282005,0.5897284150123596,0.7327820062637329,30,0.050538946986930386
4S1R_G,0.6448702832063039,0.031033623777272208,0.5798599720001221,0.7327820062637329,30,0.04812382363623984
3DR4_B,0.6126429080963135,0.0357496216412974,0.5566214919090271,0.727504312992096,30,0.058353114300112335
1SCE_C,0.6131456633408864,0.03468552591050608,0.568390965461731,0.727504312992096,30,0.05656979733251772
1EGH_F,0.6214937369028727,0.03266875686674465,0.5732090473175049,0.727504312992096,30,0.052564901183952135
3KPH_A,0.6150875369707743,0.03399434230660782,0.5628153085708618,0.727504312992096,30,0.05526748676135678
1SCE_D,0.6300976057847341,0.03275265215482405,0.5836455821990967,0.7223871946334839,30,0.05198028345788325
3GJZ_A,0.6241079191366832,0.035361582613168456,0.5724928379058838,0.7223871946334839,30,0.05665940381285896
2I5B_B,0.617721845706304,0.02693851796738198,0.5658497214317322,0.7223871946334839,30,0.04360946298828147
2DI3_A,0.6050340950489044,0.03558770524243854,0.5489541888237,0.7223871946334839,30,0.058819338502835966
2OS7_C,0.6272225538889568,0.030481862263842193,0.5833082795143127,0.7273746132850647,30,0.04859816037361228
1QB3_C,0.6183618625005086,0.034658818793590715,0.5744814872741699,0.7273746132850647,30,0.05604941199549189
1IXQ_D,0.6971512973308563,0.026235338377964806,0.6552097201347351,0.7933956980705261,30,0.037632201902815875
3PYI_B,0.6260638236999512,0.028615846137279816,0.574190616607666,0.7273746132850647,30,0.0457075541726147
3RRL_C,0.6265717526276906,0.030504673483983613,0.5574886202812195,0.7214226722717285,30,0.04868504422048134
1WO8_B,0.6308641374111176,0.02982083397447487,0.5852372646331787,0.7214226722717285,30,0.04726981961100353
3F7G_B,0.6305373887221019,0.035081469579572186,0.5715919733047485,0.7214226722717285,30,0.05563741374745617
1YDG_F,0.6149350047111511,0.028210530363651412,0.577215313911438,0.7214226722717285,30,0.04587562937143664
1DQN_B,0.6092375993728638,0.03780241100372241,0.5650465488433838,0.7281057238578796,30,0.06204871636720289
1WKH_B,0.6262318988641103,0.03480480412341338,0.5831161737442017,0.7281057238578796,30,0.05557813996148074
2WG4_A,0.6287861014234608,0.032397645184594634,0.5741511583328247,0.7281057238578796,29,0.051524111476465656
1VMD_B,0.6202781597773234,0.03184640372683472,0.571426510810852,0.7281057238578796,30,0.05134213292028114
3TWO_A,0.6148666421572367,0.0418429979508214,0.5497229099273682,0.7256022095680237,30,0.06805215160805732
2E1M_A,0.6232782463232677,0.03167806257812765,0.5961431264877319,0.7256022095680237,30,0.05082491289403609
3ALZ_B,0.6325379470984142,0.03463687574185132,0.5880160331726074,0.7256022095680237,30,0.054758573617184586
3K80_C,0.6312234401702881,0.04263514992199429,0.5800973773002625,0.7403298616409302,30,0.0675436734581536
1Q8M_B,0.6393425325552623,0.03510535362631039,0.5877957344055176,0.7188639044761658,30,0.054908522175123736
3N6V_C,0.6070823887983958,0.03332491914941363,0.5670077204704285,0.7188639044761658,30,0.05489356924909973
3QPB_F,0.6307306865851084,0.033982302332953795,0.5788418650627136,0.7188639044761658,30,0.053877674030639304
2HXI_B,0.627595204114914,0.03692416265677587,0.5810455083847046,0.7188639044761658,30,0.058834360770569215
5KVD_E,0.6412979900836945,0.03448914098290935,0.5794184803962708,0.7198871374130249,30,0.05378021062939593
2VAX_L,0.6132166981697083,0.028087039372731444,0.5694391131401062,0.7198871374130249,30,0.04580279606958507
3K25_B,0.6290649692217509,0.03492798524579765,0.5680810213088989,0.7198871374130249,30,0.05552365328657369
4ZQK_B,0.6370458801587423,0.02641172047691208,0.5983703136444092,0.7198871374130249,30,0.04145968335958891
4W6Y_B,0.6286615649859111,0.03904925101534468,0.5678645968437195,0.7327902317047119,30,0.062114901228644076
1R15_F,0.6355434914429983,0.0356534555486101,0.5769860148429871,0.7308326363563538,30,0.05609915926864283
3S5R_B,0.6151644984881083,0.037747719669069334,0.5621288418769836,0.7308326363563538,30,0.06136199303087552
1Y60_E,0.6227234880129496,0.03499668120450886,0.5753655433654785,0.7308326363563538,30,0.05619939166929432
3MAX_A,0.6361488987659586,0.032957745810414905,0.5765791535377502,0.7176114916801453,29,0.05180822583258165
