epoch,batch_idx,loss,accuracy,vertex_count,node_count,batch_size,protein_names
8,37,0.6149598360061646,0.5,64075,31714.0,127,2F9W_B;2O4M_A;1L8D_A;1OEY_A;2G5C_B;3U1J_B;4CVW_A;3P9T_B;2DXB_I;3DOF_B;1VHK_C;1DXX_D;3FG8_E;1J2W_D;2I15_C;3C3W_B;3OBK_F;1H9R_B;2HEG_B;5GMQ_BC;1HV2_A;3FFK_E;2QTQ_A;3IWC_B;2B12_B;1SCE_B;2Q87_B;3S1M_A;2W27_A;1IJK_A;2YZS_A;1JPY_Y;1WP7_A;5CYK_B;1EK6_A;2AVF_B;1KM1_A;2A6S_A;1P7G_J;2X1X_R;1TM5_E;3QQW_E;2ZAE_C;1HXM_C;1K4C_AB;3TOS_E;2MEJ_B;3B01_A;3CG0_B;3TAC_A;2HJ1_B;2J41_C;4JS0_A;3NQO_A;4OJK_A;3LB8_A;3NM7_A;3TIW_B;2ARR_P;1G5G_D;3MAX_A;1JFM_D;2W8S_A;3L9W_A;2X7J_A;1GXJ_B;3QC8_A;3OGI_C;1ZUD_4;2QRD_G;5TLK_HG;1MY7_B;1VLR_A;6CH7_G;3IT4_B;3S1J_B;1HJR_D;3A7O_C;1JS3_B;2JI1_C;2O8Q_A;4NZL_B;3HPK_B;1NBW_A;3CJL_A;6ELU_EF;3KG9_A;3K4Y_B;2YZG_A;1JK9_C;3G3Z_A;1V5W_A;2V8S_V;2A9S_A;1XIW_F;3JZA_B;2ZOQ_A;4HF5_HL;1FZW_B;2EWN_A;2OQ2_A;3K0F_A;3BWG_A;3BX1_A;1U5U_A;2FEN_I;3HRD_E;3P83_B;1YLX_A;5J56_A;2UXH_A;4KRL_B;5HPK_B;3QT6_B;3L31_A;1NQ9_L;3AJ1_C;1W9Z_C;3N5Z_B;2X3H_B;1E8F_A;3U61_F;2H5L_F;4UU9_C;2FPW_A;2WZJ_C;3BN3_A
8,38,0.6154734492301941,0.5,58073,28243.0,128,2HYD_B;2RHK_A;3MLI_D;1GL0_E;1NSN_S;2E9D_A;3RV0_A;3FXD_B;2HEY_G;1KNX_E;2SNI_E;3DP3_F;2GAF_A;3ER6_F;1FYF_A;2LY4_A;3GWH_B;1U4F_C;3T6O_A;3E19_A;3BEY_F;5CZF_D;3OR1_A;2J0F_C;4M76_A;2PEB_B;4J2L_C;1IQD_AB;4CMH_BC;5F4E_B;3NGZ_B;1Z3G_H;3M8F_A;3CO2_D;1T44_G;1K74_DE;1Y3C_I;1TZH_V;2L1C_B;1ZPQ_B;1QI9_A;1QB3_A;2GYQ_A;6CK9_DE;2P6I_A;1Y8T_A;2RKK_A;3QBX_A;4LQW_A;3H87_A;2ZY3_D;4ENE_B;3UDI_B;3OC3_D;4ETP_B;4TQ0_A;2E2K_C;2I9U_A;3PR7_A;2HAY_C;4JCV_E;3QDK_D;4LSU_HL;2GA0_G;2VUO_B;4LMQ_HL;2DWN_C;3DNH_A;4ML7_B;1TLJ_B;1JMU_B;4X33_A;2L0T_A;2HZM_H;2CPK_E;6AYZ_M;3KUD_B;1GUQ_B;2FN0_A;1EO8_HL;1PM3_B;3RRI_A;1ZDN_B;2FHO_B;2ZCK_S;4QCI_HL;1FR8_A;2P8P_C;1CGI_E;4HJ0_PQ;3KU5_A;1T6S_A;3MXN_B;3FUY_B;1T9G_C;3D3K_A;3OJ2_C;3N2S_C;3L33_E;3RV5_D;1IQ5_B;2GPV_E;2I9F_D;5OB5_A;2OKF_B;3IXS_B;5W08_OP;3LOT_D;2DB4_B;4C7N_A;3B63_L;1XCB_C;2ZYZ_B;2J6X_H;5DUP_HL;1RDF_B;1FS0_G;1Z0K_B;5AYR_B;1WOV_B;2ZMF_B;3KMT_B;1QKI_E;3O3P_B;4DX8_J;3U2S_C;3PJS_K;2I9F_C
8,39,0.6213683485984802,0.5,60934,30098.0,128,3A6M_B;2VHI_C;4GLV_B;2QBW_B;2IHW_F;3K4G_D;1F3M_B;3KYI_A;2P5Q_A;1HBU_D;3QNR_A;3QKW_C;3LM1_E;3U02_D;2E9X_G;1TH1_C;3NTQ_A;1QG7_B;5D1L_B;2B7C_B;5LBS_HL;2XYK_B;4C4P_B;2E0N_B;3H0Q_A;3JZA_A;3NAU_A;4K81_B;2YYS_A;1S28_C;3EIQ_C;3IA3_D;2EGG_B;6BP2_A;3S5W_A;5LQB_A;2FHO_A;3GJB_B;3MA2_D;2P47_B;2HQH_B;5IUS_A;2A4W_A;4LW4_AB;3LAQ_A;3GTY_X;3PHT_A;2NU1_E;1DHG_A;1OQB_C;1QS4_C;3SOB_H;1KHV_B;3NBS_D;3KW0_D;1LUA_C;4M62_HL;1O1N_A;2XWX_A;3SIP_D;2F2E_A;2C41_H;3ES8_H;1VGL_D;1TA3_B;2POK_B;2R8E_C;2XA7_B;2Z8M_B;2QS8_A;3H35_B;1J4U_B;4XAK_A;3CW2_B;4APF_A;5BNQ_A;2WYI_B;3OJ8_B;1LDP_P;1XNY_A;4JZJ_HL;3SQO_HL;3U9U_F;1P9E_B;2UZ3_C;1KPC_A;4UU9_AB;3BB9_D;1UTR_B;2ZYA_B;1OCW_L;3GYR_K;2HRK_A;4IRZ_A;3CYJ_A;1XHN_A;1OR6_B;2ACM_B;4LZX_B;1IQ6_B;4AN7_B;2ZF3_A;1KVE_C;3L34_G;5D1X_CD;3ZRJ_X;1XUA_B;3IX7_B;1A2Y_C;3K8P_D;1VMK_C;3CKY_A;3U7Y_HL;1DOS_A;1YE9_F;3ON0_C;3NS6_A;2JXC_B;1FWG_C;2QYI_D;4YEB_A;3HPN_F;3MLG_B;3C59_A;3AGY_B;2ZNZ_A;1WB4_B;2JAM_A
8,40,0.6368097066879272,0.5,61596,30764.0,127,1F3T_B;2HQH_F;3DR4_B;3TS3_D;2FTX_A;3S7R_A;5K59_A;1BJR_E;1XUA_A;3A2W_I;3QPB_K;2JZ0_A;3SDL_A;1Y2M_A;3LYV_C;2J8X_B;2O95_B;1IY9_B;4YDJ_HL;1RER_C;3DLA_D;1TJ7_A;2AVU_C;3TUZ_E;1OW4_A;1UWG_L;3A1Q_F;1MD0_B;3GJO_D;1TE2_B;2JNR_A;3D4G_C;4LVN_A;3LEV_L;2VIS_AB;1DVF_D;3U5T_C;2PO2_A;3AP2_B;1JR3_D;2RAS_A;3NMZ_C;4ZGY_A;2W6H_H;1H18_B;2JBY_A;3FZ0_B;1FZR_D;3G0B_A;2HEV_F;2P44_A;2QTS_E;5BW7_A;5TRU_HL;2WQZ_D;1CZ8_V;3BM5_A;4KGG_C;4FZA_A;2JLM_E;4KFZ_C;3GJZ_B;2FKB_A;2HA9_B;3GWY_B;2C37_T;3UG6_B;3FMG_A;3L6Y_B;2IBD_A;2XZ9_B;3KAJ_B;1OHF_B;3BIK_B;2CT9_B;4KRL_A;2GDG_B;3E40_B;1OJ7_A;2RL7_C;3D4R_E;5LXM_D;2OT3_B;1VH5_A;1RJL_C;1Y1K_I;3T89_E;2DV6_D;3HA4_A;3OQP_A;1E44_A;1UR6_A;2AXT_A;2UX8_C;1KTZ_B;3FHC_A;3EAB_A;3UX9_A;5BV7_A;5DUP_A;3SKJ_IM;3INU_L;2PMS_C;3LNL_A;2EV4_A;1U5I_B;1YWK_A;1FAK_HL;3OR3_A;3QGK_G;2CO5_B;3G7G_B;2CJR_A;1ERN_B;1KLU_AB;3QML_C;4XL1_B;2W80_H;3C24_B;6FAX_R;1P32_B;2NUU_E;1XDP_A;3BGL_B;1K4R_C;1RLB_ABCD;2OYY_A
8,41,0.6394001245498657,0.5,53744,25498.0,128,2V6X_A;3UZV_A;2JGZ_B;3L34_H;1WRD_B;2CDB_A;3M1R_C;3R4Q_D;3D5N_H;1JZO_A;5GPG_A;2JNR_B;2HD5_A;3L9K_W;4AFZ_C;4QVF_A;2WQ4_C;2QNE_A;4NP4_HL;1MB2_F;2ANE_D;3DBI_C;2XWG_A;2P47_A;3S9C_B;2FYW_A;5JSB_A;1SV0_A;1Z85_A;1OY1_B;3MF0_A;3E5P_C;3OZB_C;3KF9_D;1HX5_B;1Y23_D;1Y3B_E;3SZA_B;3FP6_I;1F9S_D;1Z6O_A;3ZZV_A;2RDE_A;3BCW_B;3QIT_D;3RGU_A;3F6O_A;3IC3_C;4U1G_A;1Y4D_I;2DD8_H;3IML_A;1VHZ_A;1BUH_A;3P0C_B;3GLC_F;3NWL_B;1Y0U_B;2R00_B;1BO6_A;3ONA_A;3DAE_B;5IUS_C;2HVB_B;2GQS_A;2GR8_D;2WZP_B;3HP3_E;1XZ8_B;2B42_A;2F2A_B;1GUS_E;3PFO_B;2WVE_B;2DVT_A;2GEC_B;1XEB_A;2BA0_E;3IQ2_B;1W3B_A;1NZ0_A;1NWW_B;3AYH_B;2GS9_A;2OSZ_C;3R84_K;5D70_HL;3GYD_A;5J3H_E;1WLP_A;1IUG_B;1A2K_C;3NBT_F;2WLG_B;6AQ7_HL;3LU9_E;1SLQ_E;3C8I_A;2FLH_C;5JZ7_CD;1MSB_A;2WPT_B;4V0M_F;2FKW_O;1ZOT_A;2GHW_D;2EKY_D;5VJQ_L;1YAV_A;3C3W_A;1L4I_A;3NTE_B;2PP1_B;3U8Z_D;1NR7_E;3GZR_B;3GWL_B;3PND_D;2IEY_A;2R2C_A;2DDM_B;1H21_C;2FF6_H;1TIJ_A;1XEB_D;3KLQ_A;3LQV_Q;1XWO_A
8,42,0.6313672661781311,0.5,61735,30558.0,128,3LP6_B;2FHJ_A;1R3N_D;2EIL_F;4DS8_A;1LHR_A;1RLI_B;1FT9_B;2I14_C;2GTP_D;3RFH_C;3MF1_A;3NYM_B;3ASN_G;1WOQ_A;2I9U_B;3AFK_B;1EWY_A;2OGF_D;5GGV_Y;3IOY_B;3B5U_F;3SRI_A;3BPQ_B;2PIF_B;3AO0_B;2O8V_B;3FLP_M;2FE8_C;2EPO_B;3G9A_A;1R7H_A;2W84_B;2H5L_E;2A5T_B;3QC9_B;1P9U_F;3NXZ_A;3BRQ_A;2O4M_B;1YJ7_C;1PFF_B;1G6Q_6;3UDI_A;2IX2_A;2Q0O_C;1BJR_I;3GYR_J;3OBV_B;2WJ0_B;3RV2_B;1VKM_B;2OSZ_A;3MZG_B;1YP2_A;3WKT_C;3SE9_G;3DBI_A;1QQJ_A;1QJG_E;1DJS_A;1Z01_C;3HJ5_B;2QUY_E;3OKJ_C;1Y10_B;3GWL_A;2DYM_H;5CMN_A;2JKI_A;2QXV_B;2YC1_AB;4C4K_O;3PVS_A;4JPW_G;4LQW_D;4ZII_A;1JRA_D;4OD2_BA;4KGG_A;2YZJ_A;5TFW_HL;4ZQU_B;2EC9_T;3MGC_B;2Y8T_E;3CJS_A;1SVZ_B;3SOQ_A;2XAW_E;4KI5_M;2AUH_A;3UVN_C;2YH9_A;2HEY_T;3PRP_B;1M7U_B;3KXE_A;3K67_B;3RBB_B;1SPI_B;3QFM_A;2WFL_B;3D5R_A;4YDK_G;2ARJ_Q;3GMJ_A;1CQI_B;1NJ8_B;3F4N_F;3DGE_B;3F5P_C;4BZ1_HL;2A74_E;3R8Y_D;5W0K_A;3GU3_A;1I7X_D;1FSK_BC;3P8B_C;1D9E_B;1RDF_C;3KJ4_A;3NJH_C;1ORY_B;3G13_B;2JGZ_A;5T3Z_G
8,43,0.6162470579147339,0.5,64622,32214.0,128,5CZV_HL;3U43_A;2BE6_A;3O2I_A;1KKE_B;2PQQ_A;1TO0_H;3L6Y_A;3EEY_B;2ASS_B;3CTM_C;2QYO_B;3S55_C;1SHW_A;3OB0_H;5ABV_A;3Q6A_A;4XL1_A;3DTN_B;3D5S_A;3TJR_A;2VAY_B;1FQ1_A;1R0K_C;1UCY_N;3U1O_A;4IYP_A;2IH3_AB;3CHI_A;3CC0_C;3D46_D;3PUV_G;1J4U_A;3K75_D;1Y0U_A;1U0S_Y;3EUH_D;3CE9_A;2P62_A;2WY8_A;3ZRK_X;3O7X_D;3QU2_A;2R5O_B;2OPD_B;1UDI_E;3K2M_A;2I26_L;2V3W_B;2NQD_B;1DN2_F;1A3R_H;3DPY_A;5WI9_A;4OLZ_G;4TQ1_B;1T08_C;1JMO_A;3SLH_A;1LFD_A;2MP0_A;1HWG_C;1J31_D;1K3S_B;3PVM_A;4DX8_A;1A14_N;2QIE_A;2XFU_A;2VKO_A;1XUV_A;1IYJ_C;3JZD_A;2NZ7_A;3L18_A;3MKQ_E;3G7K_B;1DM9_A;5HVF_A;5AAW_A;6B0A_HL;1AVZ_C;2QM7_A;3CF3_B;1DFJ_E;2ZSI_A;2IYB_E;3CMB_A;4C7N_B;3BLH_A;3D3K_B;1HBN_D;2YIL_C;2GBK_B;1YRT_A;2Y8S_B;1GGM_A;2DUP_A;4BKX_A;5TLJ_DC;1I6O_A;3RBL_A;1POI_D;1FFW_B;3C5W_C;2I10_A;2QQK_A;1GPQ_A;2VGL_M;3TY6_C;3SSN_B;3R4K_A;1T0H_A;3L5X_HL;1F15_B;1EHI_B;3N50_E;1JTO_M;2QIW_B;1PYT_B;3DMC_A;4P3Y_A;3EH0_B;2G9I_B;5FV2_X;5I9Q_A;5G1X_B;1QFX_A
8,44,0.6269521713256836,0.5,59218,29011.0,127,5YOY_HE;4DS8_B;3Q0V_B;1BBH_B;1TDT_B;2XTT_A;1Y0G_B;1VRK_B;1N23_B;3BT1_B;2O38_B;3ME4_A;4OQT_A;1O9A_B;3VV2_A;2NR6_FE;3E0J_C;2P8I_A;1MTO_D;3M1I_A;1HT9_B;2J4E_F;3CQZ_L;3CFI_B;2ZIH_B;2KA4_B;3OL2_B;1AX4_D;3FGT_B;3W8H_A;3C0K_A;2B4J_C;2F4E_B;5SZK_B;1VET_A;3C6M_C;2KA4_A;1SP8_C;1IS7_Q;1M27_AB;1CFF_A;3NQN_A;3HS2_H;4DKF_HL;1DZB_X;1OT8_B;5JMC_A;1B4K_B;2NP5_B;3LK4_8;3Q9U_C;2RK0_A;2V7X_A;1Y0G_A;3DVU_A;2RK0_B;2GL0_C;1TJO_C;1WX0_D;1CJ1_G;1K5G_H;2B43_D;2Z4E_B;2XQY_A;2VE6_A;2Z0P_D;1FNE_C;1Q6I_A;2R5U_E;3IF8_B;4H6J_A;1XLY_A;3N3D_A;1YVB_A;1BJ1_VW;3EUA_G;2W9E_HL;4MYW_A;3SVR_C;2WPV_B;3K75_B;3B63_K;2KWF_B;3KVP_F;3O3M_D;3ZZV_B;3ZV0_B;3LRJ_C;3K80_A;3L82_A;2QQ1_C;2I5B_A;1G9M_HL;3WA5_A;3O2X_B;3UYO_A;2Z3Q_B;1LGR_F;3Q6J_A;3KH1_B;3UL4_B;2G6V_B;3L7L_D;1J2U_A;5CTR_C;2ES4_D;3MO4_A;1SG4_B;3KXY_B;1NBW_C;1R8O_B;2KEL_A;2GPV_A;2A5H_C;2GAF_D;4XNY_G;2RG7_B;1HE8_B;3M6N_C;4YC7_A;2MRE_A;2W1T_A;3GZ2_A;3CDK_C;3EUC_B;3OMT_B;3G6D_LH
8,45,0.6299179792404175,0.5,57780,27959.0,128,4WND_B;3G7A_A;2FTM_A;4F9L_A;1G6V_K;2FYN_D;5F96_G;1Q2H_A;3PJA_B;3RMR_A;3NKH_B;1LX5_B;2WVM_B;3CNY_B;3RBX_A;3G9K_S;2M5A_B;3FRW_B;2RSL_A;4GNK_B;3QYQ_C;2AEP_HL;1HPU_C;2YGG_B;3BNW_B;2PO2_B;3CAE_G;3IA8_B;5FR1_B;1GZ3_A;2UZI_HL;1JMV_A;2EKY_B;3GZT_O;3Q0Y_E;3F5P_D;2BM8_I;2RVB_A;3LLK_B;1F15_A;1U8T_F;2Q81_A;3PV6_A;2V5H_D;2XT2_B;3H8L_B;5EU7_A;5J13_A;3RH7_F;3TSR_E;5C3F_B;2VLG_D;3BLH_B;3DEP_A;3LOT_B;1S8F_B;2P62_B;6AZZ_A;3B2U_V;1S16_A;2ZVY_A;3VLB_A;3FVM_B;1G09_A;1H1V_A;1ZC4_B;3MGX_B;2BYM_C;4V2C_A;1NR7_A;3TNF_A;1MLC_AB;2P48_A;5FR2_B;3LFK_A;1AVX_B;3P30_A;2RAX_E;1IB1_AB;3BT3_A;3BQB_X;3BK3_C;2YC2_A;3SCH_A;2OS7_C;3RPX_C;3DJP_B;2XPI_D;1T9D_C;2HZK_D;3D1M_D;2KLH_A;3MEN_A;2H9B_B;1XR0_A;5NMV_K;2NUX_B;1SUW_C;4W6X_A;1U2V_G;4WWI_D;2EVV_D;4DG4_E;3ALP_A;3C1L_F;3O3P_A;2XYR_A;1Y7R_B;4ZQK_A;3RBQ_H;5D93_A;4UT9_D;2ZF3_B;2GSV_A;4V0N_D;2UVP_B;3HL6_B;1O1N_B;3BIW_A;2A67_D;4MWF_C;2K7L_B;1Z9O_B;3NR1_A;3U1O_B;1R0K_D;3KYG_B;3GVI_D
8,46,0.6162375807762146,0.5,62650,30377.0,128,3R74_B;3NND_D;2Y1L_E;2HTH_B;4TTD_A;4G6J_A;3IDF_A;2ZY5_D;3CQ6_A;2HZS_B;2F07_B;1EER_BC;3FMB_A;3R6M_D;3MZK_B;2QTS_D;2W9E_A;2AZN_D;1H9R_A;3SVR_A;2PRO_A;1TO6_B;1O9Y_A;1S3Z_A;1IWA_F;1TT5_B;1VL6_C;4CMM_B;1J7D_B;1Y33_E;3OBV_D;3BTV_B;3R6M_A;3CJH_F;1LBH_A;3MDO_B;1AUI_B;2PQN_B;3GL9_C;3DKW_I;2H9B_A;1F8M_C;3PND_B;3A3O_B;4YPG_BA;2Z3Q_A;2PMS_A;3IQE_C;3HWS_F;2IIJ_B;3JUA_C;3B48_A;3THT_A;2L2L_B;1GGP_B;4DID_A;1PK1_B;1X87_A;2VE7_A;3TJB_B;3DUK_B;3LIZ_A;4UDM_A;3EYB_D;1JPS_HL;2GH8_A;3D4R_B;3MWK_B;2HYD_A;5CMN_E;3GQI_B;1EBO_F;1FE8_HL;1LK3_B;2ZNV_D;2F5I_B;4PLJ_DC;3S5U_C;1GU9_H;3HPV_B;2B9B_C;5XIM_A;2OQM_B;3CJD_B;1SCE_A;3SQN_B;4U2X_D;2OS5_D;3CI0_J;1EM8_A;4LGP_B;2EPO_A;2FEN_L;1YYV_A;3QHA_B;2OT3_A;1OPH_B;2DXB_H;2V6B_C;3NOQ_B;3MF0_B;2N2H_B;4B4S_A;2Z7E_C;2YVE_B;2PQQ_D;3DNM_A;2FHJ_B;1T63_A;3MJQ_A;3HCT_A;3C7T_A;2VLO_A;2OKI_B;1MHW_C;3S28_B;3MCZ_A;3LRU_A;1RK4_B;1F5M_A;3R3S_C;6AQ7_A;5GMQ_A;3QML_A;1GZS_A;1RPQ_W;5TZT_HL;1HYR_C
8,47,0.6614183783531189,0.5,55534,26698.0,125,1NPO_B;2RK9_B;1Y8T_C;2R5U_D;1Z3G_I;2R4I_A;2ZXX_E;1RY7_A;2ARP_F;1GQY_A;3E48_B;2QW7_I;2PHG_A;1G64_B;3AGY_A;1MJT_B;1XOU_A;2D10_A;3RT0_A;2OPI_A;3DZ2_B;3MGX_A;4MYW_B;4XWJ_B;2HJ0_B;2VUO_A;3EYD_D;3D03_D;2ZMV_A;3SKU_D;1HE1_D;1HT9_A;3PCS_E;1PK1_A;2QHO_B;1QGE_D;4ZPT_HL;3HYM_F;2WC4_A;2P4R_T;2HWJ_A;3QX3_B;4H5S_A;1K5D_C;2YM9_D;1I07_B;2GZA_B;1OC0_A;2B3D_B;2UZC_A;1Z7U_A;3B63_J;2DS6_B;2G45_B;1FQJ_C;5EII_G;2I3T_B;2JK3_B;4N7Z_B;1U69_B;1BBH_A;3KXY_X;3G33_B;2A2J_A;3H6G_A;1P9L_B;4F9L_B;3EUS_B;2XCM_B;3OGF_A;3DFZ_A;2C2X_A;1VMD_B;2XKP_F;1K0Z_A;3C48_A;3BH6_A;2V54_A;2R5O_A;1V8P_G;1MVK_A;4AOR_D;3KG8_B;5BW7_B;2BFG_F;3QBU_A;3KY8_B;2JW1_B;3CF2_B;1OSM_B;3KDO_C;3I84_B;4XL5_C;3O3Q_A;2Z3G_A;2ES4_A;1DXX_C;3KJ4_HL;3HI1_J;3DDM_C;2F3E_A;3CJI_C;1TZ9_B;1G5C_B;3K9M_A;2KAI_A;1T6B_Y;1FCC_AB;2M0G_B;3RBL_B;2X9A_A;4LVH_G;3BAR_A;1H6D_A;2JBY_B;4OKV_CD;3EW2_G;4RS1_B;1FNS_A;1SHS_E;2CLB_A;1JNZ_A;3GYD_B;2Q6F_A;2B99_B
8,48,0.6273713707923889,0.5,64554,31930.0,128,4IZ7_B;3EJO_A;3ZQP_C;1JK9_A;1IXQ_D;1U8V_B;2R0L_HL;3N5Z_A;2I3T_A;2G2U_B;3F4N_E;3PNK_B;3RT0_C;3DW9_A;2QGQ_G;1M1T_A;1EZ1_B;3B4Y_B;1B65_D;3PM9_A;1HE1_C;1UL1_A;1T70_C;1J7V_L;3R4D_A;1PB0_B;5D1Q_CD;2QLC_C;2OR0_A;3FXT_G;3Q0Y_F;3P0Y_A;4G01_A;1AFV_KM;3H1Z_A;2Z29_A;3FG8_C;1MCO_L;3Q87_A;3T91_B;3GRZ_B;2XYK_A;5W6G_HL;3D9A_C;1WKV_B;1T11_A;1UM2_C;2P43_A;3RRI_B;2A6K_A;2Q97_T;1ZAV_V;1QOL_F;3BYW_E;3I9V_E;3N4P_A;2HSQ_A;4KVG_B;5ANM_BA;1KCF_A;2QJA_B;6BDZ_A;3OKY_A;2Z67_D;5SZJ_A;1NB5_I;1UFI_A;4HF5_A;3AI7_H;3EPN_B;5JSB_B;2WFF_1;1TLH_A;3HWP_A;3BHD_A;2ZBC_G;1U5W_E;3BTP_A;5VJQ_GH;2WKW_B;1SPP_A;2BDN_A;2J41_D;2ACM_A;1JKV_D;3Q31_B;1YKE_D;3PG9_H;3G8Q_B;2GS9_B;2PTT_B;2QFC_B;1YNJ_K;1U5I_A;3DC1_A;1FZ0_E;1DNW_D;2ZME_A;2PQV_A;3N2L_F;5CZV_A;1R4A_F;1AVA_A;3DDC_A;1LK3_IM;1WDL_A;2BTU_B;2C1T_A;3FN1_A;3LB5_A;2B0Z_B;1KTK_F;3SO3_A;1WQ1_R;4UEM_A;1XG2_B;4DN4_LH;3O78_A;2AF6_B;2WSF_B;2A5D_A;3IFK_A;2JZI_B;2JLM_D;2F4M_B;4Q5U_C;3ZS9_C;1R3N_C
8,49,0.6258959174156189,0.5,60376,29920.0,128,3M8J_A;2V9T_B;5E6P_B;3G2E_B;4LZX_A;1C3C_B;2E9F_A;3OPZ_JN;2Y8T_D;1ID5_L;2FMY_D;2FP7_A;2OEL_B;1V1P_A;3OUO_A;3RV0_B;1PC6_B;1YDI_A;2ANE_C;1FT9_A;1CBW_ABC;2P9J_B;1RTY_B;3A5I_B;5W06_T;2ZRT_D;2OOB_B;2FNE_B;1SVZ_D;1OZ7_B;1LW6_E;5FVK_C;3UKW_C;1RHZ_B;2HG4_F;1C28_B;2WZP_D;3NIC_C;2WO2_A;3I04_A;2E9F_D;1RKC_A;3RVX_A;3SF4_D;3BEG_A;3GJ5_A;1OXH_A;1U7H_B;1ML1_E;3I9S_C;2VXB_A;2I32_E;6AYZ_RC;3AG3_G;1BGX_T;4UEM_B;1NDM_C;2WG3_A;1G31_B;3VG8_F;1EGH_B;2I7R_B;1QXN_A;2Z0T_B;1SHQ_B;3DXB_G;3GRW_H;3QML_D;1FCD_D;2QYO_A;1UUN_B;2P22_A;3D6K_A;3GT8_B;3RVX_D;1P9O_B;3NDH_A;1QOL_G;5XMH_B;3HSE_B;2QE9_B;1YC0_I;1TXN_B;1V5X_A;2GJV_C;1Z8K_A;3JTI_A;4U0Q_A;3PB2_B;2X36_D;2XFG_A;3FJS_D;3BP8_C;2UX9_F;2FF6_A;2IZO_A;2PMV_A;2NZ1_B;2XTA_B;3CW9_A;3ODM_G;3NOQ_A;1PZR_B;2QKO_A;2SIC_I;3M8N_A;3KS7_D;3LWF_D;2H6L_A;5BO1_IM;2QR0_V;3G8L_A;1ZTX_E;2R00_A;2P8Q_B;1I50_J;3IJ6_D;1Y6M_R;1H18_A;3HCU_A;3DRX_B;2PGN_B;2Q0O_A;3OJI_B;4WNN_B;1Y3D_E;3H05_B;1JS3_A
8,50,0.627587616443634,0.5,64256,31725.0,127,3KJ6_HL;4L5F_E;3Q58_A;2C2L_D;1IS8_D;3CHX_F;2DX7_B;1Q7L_D;1M34_E;1QHH_A;2DUM_C;1ZV5_A;2QXV_A;3TY7_A;1CN4_C;4KDI_C;2WD5_B;4D3C_A;4TTD_HL;3NVV_A;4BYF_D;5XWD_HD;3MTS_C;1KAR_A;2V3B_B;5DCQ_C;3HPV_C;4FQJ_A;1MY7_A;3IA0_I;1DLE_B;1T3L_A;1RI8_B;2PGC_D;1RM0_B;3SZA_A;3EUS_A;1F3X_G;5VLP_A;1ACB_E;1I7Q_C;3BJD_A;3D36_A;3A3D_B;3QHA_A;2X3L_A;2MPR_B;1F34_B;2OGJ_E;1LQS_L;3C18_A;1TUE_Q;3OED_B;3QBT_B;2ADL_B;2D42_B;3MZW_B;1G0U_Z;3OJM_A;3C4O_B;3BU2_C;2KXH_A;3KYI_B;4PLJ_B;3NFG_K;2GUZ_I;1E3U_C;2G76_A;3ISA_F;2IZZ_A;1TY4_C;1YUM_D;2FEW_A;2JDL_B;3T2N_B;2DCN_G;2W3P_A;4PVZ_A;2PTF_B;2IQH_A;1PZN_E;1TB3_C;1NNQ_A;2HNE_C;2ZNL_A;1T3I_B;3ELV_A;2OTP_A;4K3J_B;2CJ9_B;3L7T_C;2RHS_C;2PTC_I;3M4W_A;3MR7_A;2F2F_B;2X57_C;1P6X_A;3M0Z_C;3JTX_B;1SOJ_A;3IBM_B;4YN0_B;3BUA_D;2D13_B;1F3U_H;3BKY_L;3ZU7_B;4NZL_A;2Z0L_G;3H6S_A;3L5X_A;2G9W_B;2L0I_A;1QHH_B;1NZ0_C;1CS0_B;3KAS_B;3LTF_C;3HDH_A;1A0G_B;1N1E_A;2VMK_A;2HJ0_A;3ZWZ_A;2A1F_D;2VRN_B
